14:44:27.111 rs [http-nio-317-exec-6] INFO  c.s.rs.common.config.WebLogAspect - URL : http://localhost:317/test/getList
14:44:27.111 rs [http-nio-317-exec-6] INFO  c.s.rs.common.config.WebLogAspect - HTTP_METHOD : GET
14:44:27.111 rs [http-nio-317-exec-6] INFO  c.s.rs.common.config.WebLogAspect - IP : 0:0:0:0:0:0:0:1
14:44:27.111 rs [http-nio-317-exec-6] INFO  c.s.rs.common.config.WebLogAspect - CLASS_METHOD : com.shengxi.rs.controller.test.TestController.getList
14:44:27.112 rs [http-nio-317-exec-6] INFO  c.s.rs.common.config.WebLogAspect - ARGS : [ComSubEntity{stuNo='null', subNo='null', subName='null', score='null', credit='null'}]
14:44:29.119 rs [http-nio-317-exec-6] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
14:44:29.354 rs [http-nio-317-exec-6] INFO  c.s.r.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.shengxi.system.model.mapper.sub.ComSubMapper.selectComSubEntityList_COUNT
14:44:29.355 rs [http-nio-317-exec-6] INFO  c.s.r.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 78 ms
14:44:29.355 rs [http-nio-317-exec-6] INFO  c.s.r.c.i.SqlStatementInterceptor - 【SQL语句】>>>> select c.stu_no,c.sub_no,c.sub_name,c.score,c.credit from com_sub as c WHERE c.stu_no = '17210210613' and c.del_flag = '0'
14:44:29.387 rs [http-nio-317-exec-6] INFO  c.s.r.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.shengxi.system.model.mapper.sub.ComSubMapper.selectComSubEntityList
14:44:29.387 rs [http-nio-317-exec-6] INFO  c.s.r.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 21 ms
14:44:29.387 rs [http-nio-317-exec-6] INFO  c.s.r.c.i.SqlStatementInterceptor - 【SQL语句】>>>> select c.stu_no,c.sub_no,c.sub_name,c.score,c.credit from com_sub as c WHERE c.stu_no = '17210210613' and c.del_flag = '0'
14:44:29.424 rs [http-nio-317-exec-6] INFO  c.s.rs.common.config.WebLogAspect - RESPONSE : com.shengxi.rs.common.domain.TableDataInfo@61c4441e
14:50:39.165 rs [http-nio-317-exec-7] INFO  c.s.rs.common.config.WebLogAspect - URL : http://localhost:317/test/page/index
14:50:39.165 rs [http-nio-317-exec-7] INFO  c.s.rs.common.config.WebLogAspect - HTTP_METHOD : GET
14:50:39.165 rs [http-nio-317-exec-7] INFO  c.s.rs.common.config.WebLogAspect - IP : 0:0:0:0:0:0:0:1
14:50:39.165 rs [http-nio-317-exec-7] INFO  c.s.rs.common.config.WebLogAspect - CLASS_METHOD : com.shengxi.rs.controller.test.PageController.jumpIndex
14:50:39.165 rs [http-nio-317-exec-7] INFO  c.s.rs.common.config.WebLogAspect - ARGS : []
14:50:39.165 rs [http-nio-317-exec-7] INFO  c.s.rs.common.config.WebLogAspect - RESPONSE : /index
14:50:39.303 rs [http-nio-317-exec-10] INFO  c.s.rs.common.config.WebLogAspect - URL : http://localhost:317/test/main
14:50:39.304 rs [http-nio-317-exec-10] INFO  c.s.rs.common.config.WebLogAspect - HTTP_METHOD : GET
14:50:39.305 rs [http-nio-317-exec-10] INFO  c.s.rs.common.config.WebLogAspect - IP : 0:0:0:0:0:0:0:1
14:50:39.305 rs [http-nio-317-exec-10] INFO  c.s.rs.common.config.WebLogAspect - CLASS_METHOD : com.shengxi.rs.controller.test.TestController.main
14:50:39.305 rs [http-nio-317-exec-10] INFO  c.s.rs.common.config.WebLogAspect - ARGS : [com.alibaba.druid.support.http.WebStatFilter$StatHttpServletResponseWrapper@100f99c1]
14:50:39.306 rs [http-nio-317-exec-10] INFO  c.s.rs.common.config.WebLogAspect - RESPONSE : main
14:50:39.484 rs [http-nio-317-exec-7] INFO  c.s.rs.common.config.WebLogAspect - URL : http://localhost:317/test/page/index
14:50:39.485 rs [http-nio-317-exec-7] INFO  c.s.rs.common.config.WebLogAspect - HTTP_METHOD : GET
14:50:39.485 rs [http-nio-317-exec-7] INFO  c.s.rs.common.config.WebLogAspect - IP : 0:0:0:0:0:0:0:1
14:50:39.485 rs [http-nio-317-exec-7] INFO  c.s.rs.common.config.WebLogAspect - CLASS_METHOD : com.shengxi.rs.controller.test.PageController.jumpIndex
14:50:39.485 rs [http-nio-317-exec-7] INFO  c.s.rs.common.config.WebLogAspect - ARGS : []
14:50:39.485 rs [http-nio-317-exec-7] INFO  c.s.rs.common.config.WebLogAspect - RESPONSE : /index
14:50:39.907 rs [http-nio-317-exec-2] INFO  c.s.rs.common.config.WebLogAspect - URL : http://localhost:317/test/getList
14:50:39.907 rs [http-nio-317-exec-2] INFO  c.s.rs.common.config.WebLogAspect - HTTP_METHOD : GET
14:50:39.907 rs [http-nio-317-exec-2] INFO  c.s.rs.common.config.WebLogAspect - IP : 0:0:0:0:0:0:0:1
14:50:39.907 rs [http-nio-317-exec-2] INFO  c.s.rs.common.config.WebLogAspect - CLASS_METHOD : com.shengxi.rs.controller.sys.BaseController.initBinder
14:50:39.907 rs [http-nio-317-exec-2] INFO  c.s.rs.common.config.WebLogAspect - ARGS : [org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder@1c47fdf4]
14:50:39.907 rs [http-nio-317-exec-2] INFO  c.s.rs.common.config.WebLogAspect - RESPONSE : null
